term,weeb_freq,non_weeb_freq,specificity,similarity,combined_score
guilty,0.00020164047082560363,0.00017589269096288904,0.13661209294562288,0.0,0.09562846506193601
box,0.0007113517899396296,0.0006206959883811944,0.13632565847645822,0.0,0.09542796093352075
language,0.0004487581713826392,0.0003917461923291847,0.13586995487160042,0.0,0.09510896841012029
crowd,0.0002672680863460171,0.00023355519785723074,0.13483372679868116,0.0,0.09438360875907681
mom,0.0009994564769588753,0.0008739331856328345,0.13420766771899265,0.0,0.09394536740329484
straight,0.0007227698258762872,0.0006323218525627047,0.1336922669951995,0.0,0.09358458689663965
alright,0.0005889163468572052,0.0005156677893547162,0.13282138467470467,0.0,0.09297496927229326
80,0.0004918404947209175,0.00043067458377867886,0.1328016584387432,0.0,0.09296116090712023
iconic,0.00024937728442805105,0.0002183931593909057,0.13266996941495537,0.0,0.09286897859046876
arguing,0.00016059984811747196,0.0001406498257402763,0.13264247149782019,0.0,0.09284973004847412
oh wow,0.0001357794406870417,0.00011904800426955903,0.13150489710562355,0.0,0.09205342797393648
repeat,0.00022546533618369446,0.0001977464034432944,0.13118094605870328,0.0,0.09182666224109229
planned,0.0002065306509223733,0.00018114160880604527,0.13116966966972865,0.0,0.09181876876881005
lot people,0.0002928000541192541,0.00025748576107489934,0.12852549830131685,0.0,0.08996784881092179
entirely,0.00033869474916779736,0.00029836491458636483,0.12678193394191373,0.0,0.0887473537593396
friday deals,0.00014348036337659525,0.00012639768390234992,0.1267649330732278,0.0,0.08873545315125946
easily,0.0005263393626380537,0.00046431993897647897,0.1253723171715591,0.0,0.08776062202009137
imma,0.0002906062980212633,0.0002563998875726472,0.1252310909066421,0.0,0.08766176363464948
tear,0.0002180583538181328,0.00019240491989574142,0.12516053480182252,0.0,0.08761237436127575
particular,0.0007676776294528744,0.0006776214782107306,0.12478103408506197,0.0,0.08734672385954337
embarrassing,0.00021908244307925054,0.0001935310599552096,0.12401003497619309,0.0,0.08680702448333516
libs,0.00016032751941140038,0.00014168330574826173,0.1236243115366794,0.0,0.08653701807567557
horny,0.0003716113508134919,0.0003284426196495058,0.12348636804324906,0.0,0.08644045763027433
candy,0.00020065502688994125,0.00017734868641888402,0.12346930945731498,0.0,0.08642851662012048
coming,0.0018336087365072716,0.001622127536633878,0.12254742324514804,0.0,0.08578319627160362
thinking,0.0016162731440208923,0.0014310318789527577,0.1217271848507822,0.0,0.08520902939554753
urban,0.00023804231047668868,0.0002108616191812766,0.12124629377295919,0.0,0.08487240564107143
kicked,0.00019289750638303718,0.00017105932024655263,0.12014852827990428,0.0,0.084103969795933
paint,0.0003933942573440707,0.0003488662280117567,0.12012372800699021,0.0,0.08408660960489314
smoke,0.00020024160646743444,0.00017775723430408323,0.11910583945810276,0.0,0.08337408762067193
hit,0.0011420962306408116,0.001013978516220042,0.11898364384524905,0.0,0.08328855069167433
march,0.0002618338424556429,0.00023247559136437113,0.11892482910923849,0.0,0.08324738037646694
decent,0.0003759580780567463,0.0003338998414866667,0.11863653692354971,0.0,0.0830455758464848
03,0.00020440751441959818,0.000181620331628466,0.11819714137189868,0.0,0.08273799896032907
personal,0.0006260730935242038,0.0005564579822854344,0.11787544278489477,0.0,0.08251280994942634
stumbled,0.0001507212853041286,0.0001340855677960376,0.11695409443986705,0.0,0.08186786610790693
des,0.0002273178480722298,0.0002025204258928315,0.11550844594002037,0.0,0.08085591215801426
spot,0.00034735987959181203,0.0003095324476147718,0.11529839886046982,0.0,0.08070887920232887
drops,0.00016591399298634106,0.00014784882132920418,0.115279191709064,0.0,0.0806954341963448
big,0.0026746830870925426,0.0023841915169167446,0.11497081640568906,0.0,0.08047957148398234
shops,0.0002236451723022485,0.00019959336676064762,0.11377855915089566,0.0,0.07964499140562696
near,0.0005770308022710627,0.0005149909441096714,0.11374631143536913,0.0,0.07962241800475839
09,0.00016159194247831272,0.0001442586156375896,0.11346657885736965,0.0,0.07942660520015875
order,0.0012425206201450234,0.0011105359148274089,0.11229936001437442,0.0,0.07860955201006209
single,0.0010099043236870382,0.000903229343320809,0.11163436414692833,0.0,0.07814405490284983
late night,0.00018718023424621643,0.00016778036007595736,0.10941616686893887,0.0,0.0765913168082572
mental health,0.00019246689118127528,0.00017263916165634026,0.10872043992284977,0.0,0.07610430794599483
jokes,0.0002292012796385917,0.00020562922062857593,0.10852587071372254,0.0,0.07596810949960577
guy,0.002130240112258596,0.001911750522639854,0.10821537043770382,0.0,0.07575075930639268
violent,0.00016884431672151034,0.00015153821990311197,0.1081391501645315,0.0,0.07569740511517205
proper,0.0002823176367172418,0.0002538826372440031,0.10616066658146196,0.0,0.07431246660702337
thing,0.0037472065785534203,0.0033742414093004113,0.10484011561595498,0.0,0.07338808093116848
eh,0.0002887842096600377,0.0002600500082118816,0.10480573977225517,0.0,0.07336401784057861
comes,0.001166065227226489,0.0010501560476318117,0.10469624799653349,0.0,0.07328737359757344
little,0.0036053997805340627,0.0032517689912104656,0.1032335044487753,0.0,0.0722634531141427
french,0.0003914830057990667,0.00035311868150295447,0.10313787016444538,0.0,0.07219650911511176
continues,0.0003243791270482479,0.00029275660698207634,0.10257137271064556,0.0,0.07179996089745189
experiences,0.00019712289043685632,0.00017843143382864415,0.09962288721657538,0.0,0.06973602105160276
presence,0.00017285550376860295,0.00015646772725632293,0.09960617346831432,0.0,0.06972432142782002
dude,0.0009277584057013272,0.0008408493994437903,0.09835877832424714,0.0,0.068851144826973
having fun,0.00015113962507487148,0.00013704049879299543,0.09792751709885278,0.0,0.06854926196919695
knee,0.00018971668186121117,0.00017205634617478005,0.09770973988502914,0.0,0.06839681791952039
stopped,0.0003974654224370386,0.0003606143254405569,0.0972988803611842,0.0,0.06810921625282894
month,0.0008969173273319054,0.0008154134526647118,0.09526839243903004,0.0,0.06668787470732103
shame,0.0006012305969260855,0.0005467239646363967,0.09503449307545621,0.0,0.06652414515281935
guys,0.0016230921506876661,0.001478790823150988,0.09310831644886645,0.0,0.06517582151420652
custom,0.00023291196882860925,0.0002123480913658118,0.09243365584449256,0.0,0.0647035590911448
extremely,0.00046360826142945947,0.0004227395890678512,0.09228354983307904,0.0,0.06459848488315532
expensive,0.0003890453212071982,0.0003550244611170937,0.09150912750335247,0.0,0.06405638925234672
share,0.0014895860260650976,0.0013603505464719562,0.09075581882705548,0.0,0.06352907317893883
and,0.0003418908381490978,0.0003125059743085787,0.08986788512912479,0.0,0.06290751959038735
propaganda,0.0002786412455963315,0.00025473886189643504,0.08968611319929204,0.0,0.06278027923950442
racist,0.0002612857134069344,0.00023893522851500378,0.08942195536752713,0.0,0.06259536875726898
mention,0.0004348590603458055,0.0003977462840203902,0.08920763325390778,0.0,0.06244534327773544
babe,0.0002691043794163313,0.000246217042686288,0.08888586307761913,0.0,0.062220104154333385
goes,0.0012745758402948188,0.0011674458800390289,0.08779508772433754,0.0,0.06145656140703627
obvious,0.0003105926981202867,0.00028449226321949157,0.08777631306139738,0.0,0.06144341914297816
grow,0.00037118172097980146,0.0003405479515702521,0.08613578980877508,0.0,0.06029505286614255
brand,0.00018714935769555862,0.0001717140477238666,0.08607637421210018,0.0,0.06025346194847012
sales,0.00030219984583443067,0.0002773336671693549,0.08586715413668045,0.0,0.06010700789567631
night,0.0022734030290617498,0.0020870531201691834,0.0855247560795632,0.0,0.059867329255694234
rocks,0.0001761120067707173,0.0001616872706085848,0.08545610285706534,0.0,0.05981927199994574
solid,0.00037964704959399497,0.0003488353742219017,0.08464187716617559,0.0,0.05924931401632291
bestie,0.00022419867221217446,0.00020603163908765627,0.08450280415440554,0.0,0.059151962908083874
reference,0.0006375269030351837,0.0005860910213111658,0.08412135923114862,0.0,0.05888495146180403
destroyed,0.0002186252114030663,0.0002010841440215205,0.08363541297243297,0.0,0.058544789080703076
2023,0.0004659808733967326,0.00042930462746943425,0.08197781645992319,0.0,0.05738447152194623
kind,0.0016710643193682036,0.0015398907721650592,0.08174924857327595,0.0,0.057224474001293164
frame,0.0004376188975621185,0.0004033160930929287,0.08162781068572673,0.0,0.05713946748000871
tennessee,0.00013518717064516067,0.00012463613866882533,0.08126160303713365,0.0,0.05688312212599355
cards,0.0004600627655980966,0.00042421409985017946,0.08112462849591698,0.0,0.05678723994714188
saturday,0.001018001535067596,0.0009387833032440504,0.08101201813724729,0.0,0.056708412696073095
tried,0.0011893490001242946,0.0010987754877094225,0.07920972502898248,0.0,0.05544680752028773
pic,0.0006952435732934159,0.0006426266739558711,0.07869828231546407,0.0,0.055088797620824845
future,0.000859083961347789,0.0007943518202434588,0.0783401891995729,0.0,0.05483813243970103
potato,0.00015284672032168185,0.00014133300805490128,0.07831667290311733,0.0,0.05482167103218213
ordered,0.0002343755489588354,0.00021673660613030774,0.07824188456429496,0.0,0.054769319195006466
drunk,0.00024763344293338537,0.00022900530490978926,0.0782043984003442,0.0,0.054743078880240936
places,0.0004316378383033569,0.00039998040005622033,0.07617133499761773,0.0,0.05331993449833241
pulling,0.00014737925294255555,0.00013659361849640918,0.07599893350080214,0.0,0.05319925345056149
playing,0.0016336852614332088,0.0015143943631515692,0.07582275586097716,0.0,0.05307592910268401
showed,0.00033908840832986534,0.0003144021077393579,0.0755880772199274,0.0,0.052911654053949174
midnight,0.0001949578662501649,0.0001810233897880344,0.0741571769565312,0.0,0.051910023869571845
feel,0.0037540516802049414,0.0034861081621210188,0.07404972853573422,0.0,0.05183480997501395
comment,0.0006224731876363003,0.0005781409250453003,0.07388288911070931,0.0,0.051718022377496516
tries,0.00014639859108436852,0.0001360788356594739,0.07309853418211892,0.0,0.05116897392748324
works,0.0012777325766500987,0.0011877957139923817,0.07298782845066008,0.0,0.051091479915462056
coding,0.00014179522654361558,0.00013181495428781393,0.07298481922804582,0.0,0.051089373459632076
ends,0.000504905761794178,0.00046954396228726024,0.07260985597779816,0.0,0.050826899184458714
inside,0.0005467875552904925,0.000508731152721324,0.07214064192564851,0.0,0.05049844934795395
roast,0.00018119092176410007,0.0001688774672266859,0.07037784551875566,0.0,0.04926449186312896
fairly,0.00018869829164543857,0.00017597780534646965,0.0697914796431003,0.0,0.04885403575017021
haha,0.0011420886466321604,0.0010651161850866754,0.06977483872562111,0.0,0.04884238710793477
amazon,0.0005683750479013233,0.0005305868593224286,0.06879780819012517,0.0,0.048158465733087616
occasional,0.0001392293384825203,0.00013013246641401554,0.0675695363737661,0.0,0.04729867546163627
1000,0.00016670080471255417,0.00015601360874588542,0.06625733696710281,0.0,0.04638013587697197
conflict,0.00014609106038031367,0.00013674818248985636,0.06608893129287656,0.0,0.04626225190501359
air,0.0007626720430728369,0.0007146322111872226,0.06506008407401274,0.0,0.04554205885180892
times,0.0015576307849699026,0.0014598050279968462,0.06486305060534264,0.0,0.04540413542373985
progressive,0.0001368043507567195,0.0001282302219839934,0.06472450197465845,0.0,0.045307151382260914
study,0.00029265100668856696,0.00027436584252669863,0.06451836534911158,0.0,0.0451628557443781
second,0.0015022605769180043,0.0014090465859530098,0.06405772501909604,0.0,0.04484040751336722
street,0.0004126881603614894,0.0003870888183828168,0.06403806051485177,0.0,0.044826642360396234
flow,0.00014331408280163636,0.00013445943981287836,0.06377596818082319,0.0,0.04464317772657623
podcasts,0.00014803465886991372,0.00013888985857672364,0.06376514873574077,0.0,0.04463560411501853
ko fi,0.00017419878408708815,0.00016344370602604802,0.06372842123773388,0.0,0.044609894866413716
mais,0.00035157537145687114,0.0003299761206808768,0.06340380741922386,0.0,0.0443826651934567
definitely,0.002267078776933551,0.002128019291869235,0.06330048029218778,0.0,0.044310336204531446
live,0.0024344577408487436,0.0022856360270756843,0.06307970091948602,0.0,0.04415579064364021
want,0.005423978684385003,0.005092417077837498,0.06307703376713207,0.0,0.04415392363699245
dumb,0.0006178280852152869,0.0005801300438842002,0.06295793697575085,0.0,0.04407055588302559
guide,0.00020176302028870785,0.0001895298230955597,0.06254741987131242,0.0,0.04378319390991869
ruined,0.00019636403616200333,0.00018445878072536085,0.06254420320163034,0.0,0.043780942241141235
chinese,0.0002879251636599621,0.0002704886412462847,0.06247046986872317,0.0,0.04372932890810622
bold,0.0002253335968586279,0.00021183492973196318,0.061774590546088415,0.0,0.04324221338226189
soon,0.0016662204585506397,0.0015673293765022264,0.06118472238095689,0.0,0.04282930566666982
nervous,0.00019335983688902844,0.00018208109513190868,0.06010069531404562,0.0,0.04207048671983193
tragic,0.00015684941078604605,0.00014781354323306249,0.059334502636806126,0.0,0.04153415184576428
science,0.0005739048229309717,0.0005412312244851935,0.0586169688006881,0.0,0.041031878160481663
delightful,0.00015233147488754396,0.00014368885171693095,0.05840865298617392,0.0,0.04088605709032174
prices,0.000309111364103945,0.0002917132577729916,0.05793026843694209,0.0,0.04055118790585946
iron,0.0002023514898130006,0.00019097550516693513,0.0578610297887783,0.0,0.040502720852144805
fun,0.003102241461510823,0.002930590826278859,0.05692085053201484,0.0,0.039844595372410384
isso,0.00017723764291883434,0.0001674990554277061,0.05651370261671094,0.0,0.03955959183169765
kendrick,0.00020491128198328677,0.00019383111967850327,0.05558982393377475,0.0,0.03891287675364232
context,0.000458515721175691,0.0004338573340839294,0.0552788102415697,0.0,0.038695167169098786
audio,0.00023327955048488074,0.0002207422139673299,0.05524192949189566,0.0,0.03866935064432696
10 years,0.0003056893692443246,0.0002894345039678329,0.05464040183121529,0.0,0.0382482812818507
looks like,0.0011929890550434143,0.001131543740222448,0.05287912201657384,0.0,0.03701538541160169
cloud,0.00019032180063256689,0.00018064754224677415,0.05216844644489466,0.0,0.03651791251142626
active,0.00024055936000121127,0.0002285185637571558,0.05134940745950545,0.0,0.03594458522165381
people know,0.0001893718117388708,0.00017989617212480413,0.05133244966928822,0.0,0.03593271476850175
bell,0.00020733831280823773,0.00019718348329398014,0.05021711315925843,0.0,0.035151979211480895
class,0.0006973844668217533,0.0006633436061563287,0.05004373805379469,0.0,0.03503061663765628
11,0.0026665781217017222,0.0025390803876291883,0.04899408285624067,0.0,0.03429585799936847
wing,0.0003185091861280903,0.0003035808878617792,0.04800320917091577,0.0,0.03360224641964104
sea,0.0004581003055362115,0.0004366319859448555,0.047997454250761365,0.0,0.03359821797553295
complete,0.00048358987937218925,0.00046102628211587945,0.04778212824849646,0.0,0.03344748977394752
larger,0.00014775073330309935,0.00014098021648213148,0.04690701500784277,0.0,0.032834910505489937
walls,0.00016694751370263062,0.00015945598252736638,0.04591153314762987,0.0,0.03213807320334091
pen,0.0001635664165621174,0.00015646422486717662,0.04439170885689231,0.0,0.031074196199824614
só,0.00014731433129340225,0.00014103766693583276,0.04354158566914572,0.0,0.030479109968402
lay,0.00021525013534317861,0.00020608984420694145,0.04348854079377594,0.0,0.030441978555643154
turns,0.0003936259993034352,0.0003769695568417163,0.043236773807761,0.0,0.0302657416654327
